"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.649418505E1,3.113660514E-1,4.785645287E-3,9.921240807E0,9.926126680E0
2.649654978E1,2.946162820E-1,7.178467698E-3,9.897313118E0,9.901699715E0
2.649891452E1,3.041875660E-1,1.914258115E-2,1.000738239E1,1.001202272E1
2.650127926E1,2.321037948E-1,1.674975827E-2,1.006720352E1,1.006989272E1
2.650364400E1,2.608176768E-1,-1.435693540E-2,1.006480980E1,1.006819886E1
2.650600874E1,2.994019389E-1,-2.392822690E-2,9.933204651E0,9.937744649E0
2.650837348E1,2.994019389E-1,-4.785645287E-3,9.835099220E0,9.839656554E0
2.651073822E1,2.946162820E-1,3.349951655E-2,9.803693771E0,9.808176820E0
2.651310296E1,2.994019389E-1,4.546362907E-2,9.856635094E0,9.861286115E0
2.651546770E1,3.065803945E-1,2.871387079E-2,9.875777245E0,9.880576512E0
2.651783244E1,3.281157911E-1,2.392822690E-2,9.851848602E0,9.857340078E0
2.652019713E1,3.065803945E-1,2.632104978E-2,9.832706451E0,9.837520038E0
2.652256187E1,3.137588799E-1,9.571290575E-3,9.880562782E0,9.885547893E0
2.652492661E1,3.017947674E-1,3.589234129E-2,9.935597420E0,9.940244687E0
2.652729135E1,2.560320199E-1,5.024927482E-2,9.961918831E0,9.965335126E0
2.652965609E1,2.656033039E-1,5.742774159E-2,9.978668213E0,9.982367573E0
2.653202083E1,2.703889608E-1,5.503492057E-2,9.988240242E0,9.992050949E0
2.653438556E1,2.464607358E-1,4.067798331E-2,1.003370380E1,1.003681272E1
2.653675030E1,2.416750938E-1,3.349951655E-2,1.005523872E1,1.005819839E1
2.653911505E1,2.584248483E-1,1.914258115E-2,9.990633011E0,9.993993086E0
2.654147978E1,2.464607358E-1,1.435693540E-2,9.911669731E0,9.914743863E0
2.654384452E1,2.608176768E-1,1.914258115E-2,9.810872078E0,9.814356995E0
2.654620926E1,2.560320199E-1,2.392822690E-2,9.789336205E0,9.792713019E0
2.654857395E1,2.440679073E-1,2.153540403E-2,9.784550667E0,9.787617926E0
2.655093869E1,2.368894368E-1,1.914258115E-2,9.810872078E0,9.813750250E0
2.655330343E1,2.632105052E-1,1.435693540E-2,9.844670296E0,9.848198776E0
2.655566817E1,2.799602449E-1,3.110669367E-2,9.880562782E0,9.884577192E0
2.655803291E1,2.970091105E-1,3.110669367E-2,9.952347755E0,9.956827200E0
2.656039765E1,2.536391914E-1,1.196411345E-2,1.003848934E1,1.004170027E1
2.656276239E1,2.608176768E-1,-3.349951655E-2,1.006959629E1,1.007302921E1
2.656512713E1,2.751746178E-1,-1.435693540E-2,1.005523872E1,1.005901352E1
2.656749187E1,2.488535494E-1,-7.178467698E-3,1.003370380E1,1.003679190E1
2.656985661E1,2.608176768E-1,1.435693540E-2,1.001216793E1,1.001557480E1
2.657222135E1,2.416750938E-1,1.674975827E-2,9.947562218E0,9.950511619E0
2.657458609E1,2.273181528E-1,7.178467698E-3,9.873384476E0,9.876003548E0
2.657695077E1,2.201396823E-1,2.871387079E-2,9.825528145E0,9.828035882E0
2.657931551E1,1.986042857E-1,5.503492057E-2,9.844670296E0,9.846827191E0
2.658168025E1,2.081755698E-1,5.982056633E-2,9.882955551E0,9.885328826E0
2.658404499E1,2.608176768E-1,7.896314561E-2,9.909276962E0,9.913023300E0
2.658640973E1,2.416750938E-1,5.503492057E-2,9.923633575E0,9.926728516E0
2.658877447E1,2.368894368E-1,3.828516230E-2,9.947562218E0,9.950456092E0
2.659113921E1,2.416750938E-1,4.307080805E-2,9.985847473E0,9.988864385E0
2.659350395E1,1.986042857E-1,4.307080805E-2,1.001934624E1,1.002140698E1
2.659586869E1,2.273181528E-1,3.589234129E-2,1.001695347E1,1.001959673E1
2.659823343E1,2.440679073E-1,2.392822690E-2,1.001934624E1,1.002234707E1
2.660059817E1,2.368894368E-1,7.178467698E-3,1.002173901E1,1.002454093E1
2.660296291E1,2.440679073E-1,1.914258115E-2,1.001456070E1,1.001755267E1
2.660532760E1,2.584248483E-1,4.307080805E-2,9.995418549E0,9.998851457E0
2.660769234E1,2.440679073E-1,7.178468257E-2,9.976275444E0,9.979518722E0
2.661005708E1,2.464607358E-1,5.264209956E-2,9.964311600E0,9.967498169E0
2.661242182E1,2.273181528E-1,4.546362907E-2,9.945169449E0,9.947870920E0
2.661478656E1,2.273181528E-1,2.392822690E-2,9.930811882E0,9.933442039E0
2.661715130E1,2.344966233E-1,2.392822690E-2,9.940383911E0,9.943178241E0
2.661951603E1,2.033899277E-1,9.571290575E-3,9.930811882E0,9.932899059E0
2.662188077E1,2.273181528E-1,-1.435693540E-2,9.906884193E0,9.909502212E0
2.662424551E1,2.703889608E-1,-2.392822644E-3,9.878170013E0,9.881870204E0
2.662661025E1,2.560320199E-1,1.914258115E-2,9.875777245E0,9.879114081E0
2.662897499E1,2.632105052E-1,2.871387079E-2,9.916455269E0,9.919989383E0
2.663133973E1,2.560320199E-1,3.589234129E-2,9.937990189E0,9.941352506E0
2.663370442E1,2.656033039E-1,4.785645381E-2,9.949954987E0,9.953614398E0
2.663606916E1,2.727817893E-1,2.632104978E-2,1.000738239E1,1.001113405E1
2.663843390E1,2.656033039E-1,1.914258115E-2,1.006480980E1,1.006833193E1
2.664079864E1,2.826521695E-1,1.674975827E-2,1.006959629E1,1.007357644E1
2.664316338E1,2.994019389E-1,9.571290575E-3,1.002891827E1,1.003339099E1
2.664552812E1,2.946162820E-1,-4.785645287E-3,9.971489906E0,9.975842451E0
2.664789286E1,2.679961324E-1,4.785645287E-3,9.921240807E0,9.924860904E0
2.665025760E1,2.392822653E-1,-4.785645287E-3,9.894919395E0,9.897813332E0
2.665262234E1,2.560320199E-1,-2.153540403E-2,9.825528145E0,9.828886992E0
2.665498708E1,2.560320199E-1,-1.196411345E-2,9.765408516E0,9.768771623E0
2.665735182E1,2.464607358E-1,0.000000000E0,9.731908798E0,9.735029109E0
2.665971650E1,2.703889608E-1,2.153540403E-2,9.765408516E0,9.769174860E0
2.666208124E1,2.727817893E-1,6.221338734E-2,9.854242325E0,9.858213439E0
2.666444598E1,2.922234535E-1,8.614161611E-2,9.911669731E0,9.916350729E0
2.666681072E1,3.281157911E-1,6.221338734E-2,9.969097137E0,9.974689379E0
2.666917546E1,3.161516786E-1,1.914258115E-2,1.007438183E1,1.007935948E1
2.667154020E1,2.799602449E-1,-9.571290575E-3,1.019162941E1,1.019547838E1
2.667390494E1,2.826521695E-1,4.785645287E-3,1.022512913E1,1.022903616E1
2.667626968E1,2.994019389E-1,2.632104978E-2,1.017009449E1,1.017453469E1
2.667863442E1,3.233301640E-1,1.196411345E-2,1.007198906E1,1.007718458E1
2.668099916E1,3.329014480E-1,-9.571290575E-3,9.918848038E0,9.924437585E0
2.668336390E1,3.424727321E-1,-7.178467698E-3,9.767801285E0,9.773805863E0
2.668572864E1,3.400799036E-1,-1.674975827E-2,9.700801849E0,9.706775542E0
2.668809338E1,3.137588799E-1,-2.632104978E-2,9.736694336E0,9.741783924E0
2.669045806E1,2.826521695E-1,-5.264209956E-2,9.779765129E0,9.783990465E0
2.669282281E1,2.584248483E-1,-6.699903309E-2,9.731908798E0,9.735569892E0
2.669518755E1,2.775674164E-1,-6.221338734E-2,9.638588905E0,9.642785400E0
2.669755228E1,2.584248483E-1,-4.067798331E-2,9.679266930E0,9.682801578E0
2.669991702E1,2.129612118E-1,-2.632104978E-2,9.827920914E0,9.830263209E0
2.670228176E1,2.297109663E-1,1.914258115E-2,9.935597420E0,9.938270959E0
2.670464650E1,2.874378264E-1,4.067798331E-2,9.949954987E0,9.954189040E0
2.670701124E1,3.137588799E-1,5.264209956E-2,9.969097137E0,9.974172325E0
2.670937598E1,3.113660514E-1,6.939185411E-2,1.000977516E1,1.001485711E1
2.671174072E1,2.898306549E-1,6.221338734E-2,1.011984539E1,1.012418604E1
2.671410546E1,2.440679073E-1,4.546362907E-2,1.022034359E1,1.022335851E1
2.671647015E1,2.297109663E-1,2.871387079E-2,1.023230743E1,1.023492584E1
2.671883489E1,2.632105052E-1,-4.785645287E-3,1.015095139E1,1.015436442E1
2.672119963E1,2.344966233E-1,-3.589234129E-2,1.006002426E1,1.006282093E1
2.672356437E1,1.962114573E-1,-2.153540403E-2,9.973882675E0,9.975835721E0
2.672592911E1,2.153540403E-1,1.435693540E-2,9.835099220E0,9.837467162E0
2.672829385E1,2.297109663E-1,5.742774159E-2,9.767801285E0,9.770670756E0
2.673065859E1,2.273181528E-1,5.503492057E-2,9.741479874E0,9.744287173E0
2.673302333E1,2.129612118E-1,4.546362907E-2,9.743872643E0,9.746305633E0
2.673538807E1,2.129612118E-1,9.571290575E-3,9.684052467E0,9.686398519E0
2.673775281E1,1.962114573E-1,9.571290575E-3,9.688838005E0,9.690829295E0
2.674011754E1,1.866401732E-1,-2.392822644E-3,9.777372360E0,9.779153877E0
2.674248228E1,1.842473447E-1,-1.196411345E-2,9.859027863E0,9.860756595E0
2.674484702E1,2.321037948E-1,-4.785645287E-3,9.933204651E0,9.935917155E0
2.674721176E1,2.632105052E-1,4.785645287E-3,9.921240807E0,9.924732833E0
2.674957645E1,2.946162820E-1,1.435693540E-2,9.971489906E0,9.975851634E0
2.675194119E1,2.751746178E-1,5.024927482E-2,1.005045319E1,1.005434510E1
2.675430593E1,2.751746178E-1,8.853443712E-2,1.018923664E1,1.019333619E1
2.675667067E1,2.826521695E-1,9.810572863E-2,1.024905777E1,1.025342392E1
2.675903541E1,3.017947674E-1,7.417750359E-2,1.019162941E1,1.019636663E1
2.676140015E1,2.874378264E-1,3.828516230E-2,1.009113121E1,1.009529670E1
2.676376489E1,2.201396823E-1,4.785645381E-2,9.971489906E0,9.974034423E0
2.676612963E1,2.177468538E-1,4.546362907E-2,9.918848038E0,9.921341997E0
2.676849437E1,2.009970993E-1,3.349951655E-2,9.847063065E0,9.849171186E0
2.677085911E1,2.225325108E-1,2.392822644E-3,9.753444672E0,9.755983262E0
2.677322385E1,2.297109663E-1,-2.392822690E-2,9.679266930E0,9.682021895E0
2.677558853E1,2.201396823E-1,-1.674975827E-2,9.640981674E0,9.643509199E0
2.677795327E1,2.033899277E-1,9.571290575E-3,9.693623543E0,9.695761778E0
2.678031801E1,1.794617027E-1,5.503492057E-2,9.827920914E0,9.829713365E0
2.678268275E1,1.890329868E-1,5.264209956E-2,9.964311600E0,9.966243541E0
2.678504749E1,2.129612118E-1,6.221338734E-2,9.997811317E0,1.000027270E1
2.678741223E1,2.416750938E-1,6.939185411E-2,1.002173901E1,1.002489276E1
2.678977697E1,2.464607358E-1,5.742774159E-2,1.011266708E1,1.011583296E1
2.679214171E1,2.273181528E-1,4.067798331E-2,1.020120144E1,1.020381493E1
2.679450645E1,2.512463629E-1,2.392822644E-3,1.021077251E1,1.021386341E1
2.679687119E1,2.946162820E-1,-2.153540403E-2,1.010788059E1,1.011219623E1
2.679923593E1,2.703889608E-1,-4.785645287E-3,9.957133293E0,9.960805013E0
2.680160062E1,2.512463629E-1,1.914258115E-2,9.923633575E0,9.926832048E0
2.680396536E1,2.416750938E-1,4.785645381E-2,9.906884193E0,9.909947099E0
2.680633010E1,2.560320199E-1,5.503492057E-2,9.823135376E0,9.826625558E0
2.680869484E1,2.994019389E-1,7.896314561E-2,9.796515465E0,9.801407652E0
2.681105958E1,2.679961324E-1,5.982056633E-2,9.823135376E0,9.826972527E0
2.681342432E1,2.608176768E-1,5.264209956E-2,9.890133858E0,9.893712386E0
2.681578906E1,2.464607358E-1,2.392822690E-2,9.880562782E0,9.883665127E0
2.681815380E1,2.416750938E-1,1.196411345E-2,9.847063065E0,9.850035583E0
2.682051853E1,2.392822653E-1,-4.785645287E-3,9.842277527E0,9.845186937E0
2.682288327E1,2.153540403E-1,-7.178467698E-3,9.866206169E0,9.868558814E0
2.682524801E1,2.033899277E-1,-3.828516230E-2,9.959526062E0,9.961676194E0
2.682761275E1,2.153540403E-1,-3.349951655E-2,9.997811317E0,1.000018653E1
2.682997744E1,2.584248483E-1,-7.178467698E-3,1.001695347E1,1.002028900E1
2.683234218E1,2.775674164E-1,2.392822644E-3,1.002173901E1,1.002558238E1
2.683470692E1,2.874378264E-1,2.392822690E-2,1.004088211E1,1.004502397E1
2.683707166E1,2.850449979E-1,2.871387079E-2,1.011266708E1,1.011672431E1
2.683943640E1,2.703889608E-1,1.674975827E-2,1.015573788E1,1.015935050E1
2.684180114E1,3.089732230E-1,-2.392822644E-3,1.010309505E1,1.010781875E1
2.684416588E1,3.017947674E-1,-7.178467698E-3,1.000498962E1,1.000954290E1
2.684653062E1,2.850449979E-1,-2.392822644E-3,9.904491425E0,9.908592572E0
2.684889536E1,2.775674164E-1,2.392822644E-3,9.859027863E0,9.862934644E0
2.685126010E1,2.512463629E-1,1.674975827E-2,9.839884758E0,9.843106082E0
2.685362484E1,2.584248483E-1,-7.178467698E-3,9.813264847E0,9.816669592E0
2.685598958E1,2.560320199E-1,-1.435693540E-2,9.743872643E0,9.747246411E0
2.685835426E1,2.560320199E-1,-2.392822644E-3,9.698409081E0,9.701788331E0
2.686071900E1,2.464607358E-1,7.178467698E-3,9.794121742E0,9.797224869E0
2.686308374E1,2.368894368E-1,2.392822644E-3,9.940383911E0,9.943206456E0
2.686544848E1,2.751746178E-1,7.178467698E-3,1.002891827E1,1.003269526E1
2.686781322E1,3.041875660E-1,0.000000000E0,9.995418549E0,1.000004610E1
2.687017796E1,3.185445070E-1,4.785645287E-3,9.976275444E0,9.981360891E0
2.687254270E1,2.751746178E-1,2.153540403E-2,1.005523872E1,1.005902633E1
2.687490744E1,2.584248483E-1,1.914258115E-2,1.011984539E1,1.012316258E1
2.687727218E1,2.850449979E-1,2.392822644E-3,1.007916737E1,1.008319747E1
2.687963692E1,3.113660514E-1,-1.435693540E-2,9.993025780E0,9.997885735E0
2.688200166E1,2.994019389E-1,7.178467698E-3,9.899705887E0,9.904234938E0
2.688436640E1,2.727817893E-1,9.571290575E-3,9.885348320E0,9.889115882E0
2.688673109E1,2.898306549E-1,2.392822644E-3,9.892526627E0,9.896771726E0
2.688909583E1,3.257229924E-1,-4.785645287E-3,9.923633575E0,9.928978886E0
2.689146057E1,3.305086195E-1,1.196411345E-2,9.923633575E0,9.929143086E0
2.689382530E1,2.994019389E-1,1.196411345E-2,9.875777245E0,9.880321900E0
2.689619004E1,2.536391914E-1,1.674975827E-2,9.854242325E0,9.857520235E0
2.689855478E1,2.225325108E-1,1.914258115E-2,9.880562782E0,9.883086970E0
2.690091952E1,1.938186288E-1,2.632104978E-2,9.937990189E0,9.939914861E0
2.690328426E1,1.962114573E-1,4.785645381E-2,9.928419113E0,9.930473063E0
2.690564900E1,2.297109663E-1,4.546362907E-2,9.945169449E0,9.947925886E0
2.690801374E1,2.392822653E-1,1.674975827E-2,9.954740524E0,9.957630012E0
2.691037848E1,2.321037948E-1,1.674975827E-2,9.949954987E0,9.952675869E0
2.691274317E1,2.416750938E-1,0.000000000E0,9.957133293E0,9.960065776E0
2.691510791E1,2.225325108E-1,7.178467698E-3,9.949954987E0,9.952445754E0
2.691747265E1,2.368894368E-1,2.871387079E-2,9.942776680E0,9.945639708E0
2.691983739E1,2.297109663E-1,2.392822690E-2,9.933204651E0,9.935889207E0
2.692220213E1,2.344966233E-1,2.632104978E-2,9.887741089E0,9.890556370E0
2.692456687E1,2.488535494E-1,5.503492057E-2,9.837491989E0,9.840792934E0
2.692693161E1,2.464607358E-1,4.785645381E-2,9.818050385E0,9.821259924E0
2.692929635E1,2.225325108E-1,4.307080805E-2,9.861420631E0,9.864025176E0
2.693166109E1,2.225325108E-1,2.392822690E-2,9.947562218E0,9.950079766E0
2.693402583E1,2.368894368E-1,1.914258115E-2,9.973882675E0,9.976713821E0
2.693639056E1,2.416750938E-1,1.914258115E-2,9.937990189E0,9.940946750E0
2.693875530E1,2.584248483E-1,9.571290575E-3,9.935597420E0,9.938962275E0
2.694112004E1,2.177468538E-1,-7.178467698E-3,9.947562218E0,9.949947703E0
2.694348478E1,1.914258152E-1,-1.674975827E-2,9.973882675E0,9.975733558E0
2.694584947E1,2.273181528E-1,9.571290575E-3,9.978668213E0,9.981261667E0
2.694821421E1,2.273181528E-1,1.196411345E-2,9.942776680E0,9.945382084E0
2.695057895E1,2.392822653E-1,5.264209956E-2,9.926026344E0,9.929049611E0
2.695294369E1,2.464607358E-1,4.067798331E-2,9.937990189E0,9.941129040E0
2.695530843E1,2.081755698E-1,4.546362907E-2,9.935597420E0,9.937882073E0
2.695767317E1,2.129612118E-1,5.503492057E-2,9.933204651E0,9.935639685E0
2.696003791E1,2.153540403E-1,4.546362907E-2,9.957133293E0,9.959565639E0
2.696240265E1,2.177468538E-1,5.264209956E-2,9.966704369E0,9.969221677E0
2.696476739E1,2.464607358E-1,5.503492057E-2,9.947562218E0,9.950767097E0
2.696713213E1,2.751746178E-1,4.785645381E-2,9.897313118E0,9.901253368E0
2.696949682E1,2.874378264E-1,3.349951655E-2,9.887741089E0,9.891974857E0
2.697186156E1,2.727817893E-1,2.871387079E-2,9.906884193E0,9.910680542E0
2.697422630E1,2.584248483E-1,9.571290575E-3,9.923633575E0,9.927002486E0
2.697659103E1,2.225325108E-1,0.000000000E0,9.926026344E0,9.928520519E0
2.697895577E1,2.129612118E-1,9.571290575E-3,9.911669731E0,9.913961920E0
2.698132051E1,2.368894368E-1,2.153540403E-2,9.897313118E0,9.900171076E0
2.698368525E1,2.297109663E-1,1.674975827E-2,9.902098656E0,9.904776902E0
2.698604999E1,2.416750938E-1,3.110669367E-2,9.916455269E0,9.919448552E0
2.698841473E1,2.416750938E-1,4.307080805E-2,9.930811882E0,9.933845508E0
2.699077947E1,2.656033039E-1,4.307080805E-2,9.904491425E0,9.908145669E0
2.699314421E1,2.727817893E-1,4.307080805E-2,9.916455269E0,9.920299900E0
2.699550895E1,2.416750938E-1,3.349951655E-2,9.964311600E0,9.967298266E0
2.699787364E1,2.201396823E-1,2.632104978E-2,9.988240242E0,9.990700546E0
2.700023838E1,2.344966233E-1,2.153540403E-2,9.969097137E0,9.971877966E0
2.700260312E1,2.392822653E-1,4.785645287E-3,9.971489906E0,9.974361627E0
2.700496786E1,2.201396823E-1,-4.785645287E-3,9.976275444E0,9.978705132E0
2.700733260E1,2.464607358E-1,9.571290575E-3,9.933204651E0,9.936266358E0
2.700969734E1,2.850449979E-1,1.914258115E-2,9.909276962E0,9.913394323E0
2.701206208E1,2.679961324E-1,3.589234129E-2,9.902098656E0,9.905789619E0
2.701442682E1,2.560320199E-1,2.153540403E-2,9.949954987E0,9.953271844E0
2.701679156E1,2.584248483E-1,2.871387079E-2,9.945169449E0,9.948567900E0
2.701915630E1,2.632105052E-1,2.392822690E-2,9.902098656E0,9.905625175E0
2.702152103E1,2.850449979E-1,2.632104978E-2,9.885348320E0,9.889492144E0
2.702388577E1,2.775674164E-1,2.632104978E-2,9.902098656E0,9.906023130E0
2.702625046E1,2.656033039E-1,2.153540403E-2,9.928419113E0,9.931994511E0
2.702861520E1,2.656033039E-1,1.674975827E-2,9.914062500E0,9.917633837E0
2.703097994E1,2.703889608E-1,7.178467698E-3,9.899705887E0,9.903400344E0
2.703334468E1,2.946162820E-1,1.674975827E-2,9.930811882E0,9.935195214E0
2.703570942E1,2.922234535E-1,-1.914258115E-2,9.995418549E0,9.999707643E0
2.703807416E1,2.751746178E-1,-1.435693540E-2,1.006480980E1,1.006858101E1
2.704043890E1,2.946162820E-1,-2.871387079E-2,1.005045319E1,1.005481141E1
2.704280364E1,3.089732230E-1,-9.571290575E-3,9.985847473E0,9.990630902E0
2.704516838E1,2.898306549E-1,7.178467698E-3,9.995418549E0,9.999622258E0
2.704753312E1,1.196411327E-1,4.785645381E-2,1.001456070E1,1.001538967E1
2.704989780E1,-4.956133962E-1,2.632104978E-2,9.954740524E0,9.967105113E0
2.705226260E1,-8.018946648E-1,-7.657032460E-2,1.007916737E1,1.011130619E1
2.705462728E1,-8.452646136E-1,-1.435693651E-1,1.010788059E1,1.014417737E1
2.705699202E1,-7.348956466E-1,-1.148554832E-1,9.978668213E0,1.000635212E1
2.705935676E1,-4.908277392E-1,-1.004985496E-1,9.942776680E0,9.955391501E0
2.706172150E1,-1.531406492E-1,-8.374879509E-2,9.978668213E0,9.980194649E0
2.706408624E1,1.770688742E-1,-9.571290575E-3,9.890133858E0,9.891723445E0
2.706645098E1,3.855435550E-1,8.135596663E-2,9.681659698E0,9.689674770E0
2.706881572E1,5.506483316E-1,2.464607358E-1,9.406484604E0,9.425810792E0
2.707118046E1,8.210372925E-1,1.100698411E-1,9.602696419E0,9.638360655E0
2.707354520E1,9.720842242E-1,-2.105683982E-1,1.016530895E1,1.021385299E1
2.707590994E1,8.883354068E-1,-1.579262912E-1,1.006959629E1,1.010993818E1
2.707827468E1,7.707880139E-1,2.632104978E-2,9.859027863E0,9.889147453E0
2.708063942E1,7.325028181E-1,5.982056633E-2,1.001695347E1,1.004387852E1
2.708300411E1,6.846463680E-1,4.546362907E-2,1.012702370E1,1.015024219E1
2.708536885E1,6.032904387E-1,4.067798331E-2,9.916455269E0,9.934872880E0
2.708773359E1,5.051847100E-1,5.264209956E-2,9.808479309E0,9.821621513E0
2.709009833E1,4.070789516E-1,8.614161611E-2,9.870991707E0,9.879757635E0
2.709246306E1,3.759722710E-1,5.024927482E-2,1.000020409E1,1.000739536E1
2.709482780E1,3.281157911E-1,3.110669367E-2,1.007916737E1,1.008455465E1
2.709719255E1,2.632105052E-1,1.196411345E-2,1.004088211E1,1.004433853E1
2.709955728E1,2.153540403E-1,7.178467698E-3,9.971489906E0,9.973817717E0
2.710192202E1,1.914258152E-1,-1.674975827E-2,9.916455269E0,9.918316868E0
2.710428676E1,1.866401732E-1,-9.571290575E-3,9.875777245E0,9.877545360E0
2.710665150E1,1.651047617E-1,1.435693540E-2,9.839884758E0,9.841280290E0
2.710901619E1,2.105683982E-1,5.503492057E-2,9.878170013E0,9.880567327E0
2.711138093E1,2.368894368E-1,6.460621208E-2,9.940383911E0,9.943416056E0
2.711374567E1,2.703889608E-1,6.699903309E-2,9.990633011E0,9.994515847E0
2.711611041E1,3.041875660E-1,3.349951655E-2,1.002173901E1,1.002641037E1
2.711847515E1,3.041875660E-1,1.435693540E-2,9.997811317E0,1.000244807E1
2.712083989E1,3.137588799E-1,-4.785645287E-3,9.882955551E0,9.887935981E0
2.712320463E1,3.424727321E-1,-1.435693540E-2,9.837491989E0,9.843461908E0
2.712556937E1,3.257229924E-1,-4.785645287E-3,9.835099220E0,9.840492622E0
2.712793411E1,2.922234535E-1,0.000000000E0,9.839884758E0,9.844223006E0
2.713029885E1,2.751746178E-1,4.785645287E-3,9.887741089E0,9.891570543E0
2.713266359E1,2.273181528E-1,3.110669367E-2,9.942776680E0,9.945423534E0
2.713502833E1,2.033899277E-1,7.178468257E-2,9.961918831E0,9.964253474E0
2.713739306E1,2.440679073E-1,8.135596663E-2,9.990633011E0,9.993944962E0
2.713975775E1,2.081755698E-1,5.024927482E-2,9.973882675E0,9.976181518E0
2.714212249E1,2.273181528E-1,5.264209956E-2,9.964311600E0,9.967043212E0
2.714448723E1,2.608176768E-1,3.110669367E-2,9.894919395E0,9.898405090E0
2.714685197E1,2.464607358E-1,4.307080805E-2,9.859027863E0,9.862202005E0
2.714921671E1,2.416750938E-1,4.785645381E-2,9.937990189E0,9.941043511E0
2.715158145E1,2.009970993E-1,3.828516230E-2,1.005045319E1,1.005253574E1
2.715394619E1,1.746760458E-1,4.307080805E-2,1.008156013E1,1.008316526E1
2.715631093E1,2.081755698E-1,4.067798331E-2,1.002173901E1,1.002398346E1
2.715867567E1,2.344966233E-1,4.067798331E-2,9.971489906E0,9.974329768E0
2.716104041E1,2.225325108E-1,9.571290575E-3,9.952347755E0,9.954839937E0
2.716340515E1,2.081755698E-1,7.178467698E-3,9.935597420E0,9.937780672E0
2.716576984E1,2.177468538E-1,1.435693540E-2,9.890133858E0,9.892541005E0
2.716813458E1,2.392822653E-1,0.000000000E0,9.827920914E0,9.830833408E0
2.717049932E1,2.344966233E-1,-9.571290575E-3,9.842277527E0,9.845075276E0
2.717286406E1,2.081755698E-1,-1.196411345E-2,9.892526627E0,9.894724012E0
2.717522880E1,1.890329868E-1,1.435693540E-2,9.911669731E0,9.913482559E0
2.717759353E1,2.033899277E-1,3.349951655E-2,9.926026344E0,9.928166430E0
2.717995827E1,2.321037948E-1,1.914258115E-2,9.890133858E0,9.892875534E0
2.718232301E1,2.297109663E-1,9.571290575E-3,9.885348320E0,9.888021549E0
2.718468775E1,2.344966233E-1,-2.153540403E-2,9.914062500E0,9.916858761E0
2.718705249E1,2.416750938E-1,-4.546362907E-2,9.923633575E0,9.926680066E0
